id|score|comment|bookId
881|89|interdum venenatis turpis enim blandit mi in porttitor pede justo|299
882|82|vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia|699
883|20|montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor|908
884|89|neque aenean auctor gravida sem praesent id massa id nisl venenatis lacinia|596
885|30|blandit lacinia erat vestibulum sed magna at nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt|806
886|12|magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur|487
887|12|consequat nulla nisl nunc nisl duis bibendum felis sed interdum venenatis turpis|185
888|42|quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt|218
889|24|faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus dolor|221
890|87|sed tristique in tempus sit amet sem fusce consequat nulla nisl nunc|918
891|3|neque vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum primis in faucibus orci luctus et ultrices|471
892|56|sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui|710
893|54|pede malesuada in imperdiet et commodo vulputate justo in blandit ultrices enim lorem ipsum dolor|1000
894|91|duis bibendum morbi non quam nec dui luctus rutrum nulla tellus in sagittis dui vel nisl duis ac nibh|165
895|96|odio elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis|956
896|41|et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet|237
897|63|odio curabitur convallis duis consequat dui nec nisi volutpat eleifend donec ut dolor morbi vel lectus in|535
898|62|ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin|775
899|7|odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper|601
900|87|pellentesque quisque porta volutpat erat quisque erat eros viverra eget congue eget semper|406
901|15|auctor sed tristique in tempus sit amet sem fusce consequat nulla nisl nunc nisl duis bibendum|70
902|45|eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis mattis|157
903|20|dolor vel est donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique|250
904|35|nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel|92
905|64|augue vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae donec|341
906|14|sapien a libero nam dui proin leo odio porttitor id consequat in consequat ut nulla sed accumsan felis ut|546
907|82|tellus semper interdum mauris ullamcorper purus sit amet nulla quisque|818
908|19|iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla ut erat id mauris|614
909|63|aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend quam a|988
910|40|habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida|611
911|96|at dolor quis odio consequat varius integer ac leo pellentesque ultrices mattis odio|865
912|35|consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices|754
913|43|libero ut massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt|264
914|10|elit proin risus praesent lectus vestibulum quam sapien varius ut blandit|409
915|82|sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce|238
916|63|augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse platea dictumst|131
917|42|penatibus et magnis dis parturient montes nascetur ridiculus mus etiam vel augue|436
918|86|tellus nulla ut erat id mauris vulputate elementum nullam varius nulla|765
919|39|pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam|295
920|19|metus aenean fermentum donec ut mauris eget massa tempor convallis nulla neque libero|898
921|24|duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend quam a odio|368
922|33|in hac habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla ut erat id mauris vulputate elementum|295
923|72|risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero nullam|498
924|24|lectus in est risus auctor sed tristique in tempus sit amet sem fusce consequat nulla nisl nunc nisl|182
925|19|eget congue eget semper rutrum nulla nunc purus phasellus in|152
926|65|posuere cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin|127
927|30|quis lectus suspendisse potenti in eleifend quam a odio in hac habitasse platea|469
928|54|ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse|549
929|5|et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque|211
930|72|integer non velit donec diam neque vestibulum eget vulputate ut ultrices vel augue|453
931|49|mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed vel enim|227
932|63|tortor quis turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris|842
933|97|quam suspendisse potenti nullam porttitor lacus at turpis donec posuere|307
934|88|pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque|839
935|70|sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis|634
936|1|duis mattis egestas metus aenean fermentum donec ut mauris eget massa tempor convallis nulla neque libero convallis eget|607
937|50|enim blandit mi in porttitor pede justo eu massa donec dapibus duis at velit eu est congue|118
938|68|id luctus nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas tristique est et tempus|485
939|84|commodo placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus|327
940|79|blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus vel pede|770
941|78|dui vel nisl duis ac nibh fusce lacus purus aliquet at feugiat|51
942|45|nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo in hac|181
943|37|lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat sapien|455
944|17|eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero ut|360
945|16|nisi volutpat eleifend donec ut dolor morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum|114
946|76|lorem id ligula suspendisse ornare consequat lectus in est risus auctor sed tristique in tempus|84
947|84|dolor quis odio consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non mattis|85
948|50|lorem ipsum dolor sit amet consectetuer adipiscing elit proin risus praesent lectus vestibulum quam sapien varius ut|215
949|7|aenean auctor gravida sem praesent id massa id nisl venenatis lacinia aenean|74
950|53|sapien sapien non mi integer ac neque duis bibendum morbi non quam nec|291
951|9|rutrum at lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum|449
952|17|natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus|376
953|92|nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi|362
954|19|odio consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla|845
955|21|quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed justo pellentesque viverra|197
956|53|morbi non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede|414
957|59|nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere|616
958|12|egestas metus aenean fermentum donec ut mauris eget massa tempor convallis nulla neque|891
959|98|purus phasellus in felis donec semper sapien a libero nam dui proin|755
960|99|phasellus sit amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu mi nulla|636
961|32|viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper interdum|595
962|20|parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum|381
963|71|nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at|498
964|22|eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis sed|715
965|46|faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est|920
966|28|curabitur in libero ut massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in leo maecenas pulvinar|773
967|66|lectus pellentesque at nulla suspendisse potenti cras in purus eu magna vulputate luctus cum sociis|601
968|6|ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam justo|566
969|6|sit amet eleifend pede libero quis orci nullam molestie nibh in|195
970|1|nam dui proin leo odio porttitor id consequat in consequat ut nulla sed accumsan felis ut|221
971|24|ut nulla sed accumsan felis ut at dolor quis odio consequat varius integer ac leo pellentesque ultrices mattis|413
972|20|hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at|253
973|100|varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam|471
974|96|et tempus semper est quam pharetra magna ac consequat metus sapien ut nunc|739
975|1|molestie nibh in lectus pellentesque at nulla suspendisse potenti cras in purus|668
976|35|at lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed|337
977|9|suspendisse potenti in eleifend quam a odio in hac habitasse platea dictumst maecenas ut massa quis augue luctus|657
978|80|nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed|311
979|6|sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula|889
980|56|a libero nam dui proin leo odio porttitor id consequat in consequat ut nulla sed accumsan felis ut at dolor|463
981|83|pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas tristique est et tempus semper est|989
982|42|montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis parturient|989
983|63|a odio in hac habitasse platea dictumst maecenas ut massa quis|780
984|98|amet justo morbi ut odio cras mi pede malesuada in imperdiet et commodo vulputate justo in blandit ultrices|634
985|25|pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis in|262
986|56|elementum ligula vehicula consequat morbi a ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor|276
987|61|vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat|530
988|49|sed accumsan felis ut at dolor quis odio consequat varius integer ac leo pellentesque|925
989|13|cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin|914
990|96|primis in faucibus orci luctus et ultrices posuere cubilia curae donec|402
991|46|tortor duis mattis egestas metus aenean fermentum donec ut mauris eget|677
992|27|in ante vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae duis faucibus|140
993|11|nulla eget eros elementum pellentesque quisque porta volutpat erat quisque erat eros viverra eget congue eget semper rutrum|106
994|32|pellentesque volutpat dui maecenas tristique est et tempus semper est quam pharetra magna ac consequat metus sapien|369
995|46|ligula nec sem duis aliquam convallis nunc proin at turpis a pede|2
996|44|ultrices mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a|165
997|98|amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in|483
998|93|turpis a pede posuere nonummy integer non velit donec diam neque|336
999|24|quam nec dui luctus rutrum nulla tellus in sagittis dui vel nisl duis ac nibh fusce|220
1000|29|morbi non quam nec dui luctus rutrum nulla tellus in sagittis dui vel nisl duis ac nibh|986
